category,grouping,num_id,id,name,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
Furniture,decoration,5628,rotary-phone,Rotary Phone,,160,bells,640,bells,,,,,nh,item-rotary-phone,https://villagerdb.com/images/items/thumb/rotary-phone.55dab0c.png
Flooring,decoration,5634,rough-rug,Rough Rug,TRUE,250,bells,1000,bells,Saharah,,,,nh,,
Usables,misc,5643,round-mushroom,Round Mushroom,,200,bells,,,,,,,nh,item-round-mushroom,https://villagerdb.com/images/items/thumb/round-mushroom.b946b21.png
Accessories,clothes,5645,round-shades,Round Shades,,390,bells,1560,bells,,,,,nh,item-round-shades,https://villagerdb.com/images/items/full/round-shades.61d1f76.png
Furniture,decoration,5646,round-space-heater,Round Space Heater,,675,bells,2700,bells,,,,,nh,item-round-space-heater,https://villagerdb.com/images/items/thumb/round-space-heater.edf47d7.png
Accessories,clothes,5647,round-tinted-shades,Round Tinted Shades,TRUE,220,bells,880,bells,Able Sisters,,,,nh,item-round-tinted-shades,https://villagerdb.com/images/items/full/round-tinted-shades.8fba460.png
Accessories,clothes,5648,rounded-beard,Rounded Beard,,245,bells,980,bells,,,,,nh,item-rounded-beard,https://villagerdb.com/images/items/full/rounded-beard.eee10f9.png
Photos,decoration,5650,rovers-poster,Rover's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,5651,rowans-photo,Rowan's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5652,rowans-poster,Rowan's Poster,,250,bells,1000,bells,,,,,nh,,
Hats,clothes,5653,royal-crown,Royal Crown,,300000,bells,1200000,bells,,,,,nh,item-royal-crown,https://villagerdb.com/images/items/full/royal-crown.bd98f21.png
Tops,clothes,5654,royal-shirt,Royal Shirt,,1680,bells,6720,bells,,,,,nh,item-royal-shirt,https://villagerdb.com/images/items/full/royal-shirt.b6715c4.png
Tops,clothes,5656,rubber-apron,Rubber Apron,,210,bells,840,bells,,,,,nh,item-rubber-apron,https://villagerdb.com/images/items/full/rubber-apron.6096199.png
Flooring,decoration,5657,rubber-mud-mat,Rubber Mud Mat,,250,bells,1000,bells,,,,,nh,,
Flooring,decoration,5658,rubber-tile-flooring,Rubber-tile Flooring,,175,bells,700,bells,,,,,nh,,
Shoes,clothes,5659,rubber-toe-high-tops,Rubber-toe High Tops,TRUE,315,bells,1260,bells,Able Sisters,,,,nh,item-rubber-toe-high-tops,https://villagerdb.com/images/items/full/rubber-toe-high-tops.7077105.png
Shoes,clothes,5660,rubber-toe-sneakers,Rubber-toe Sneakers,TRUE,270,bells,1080,bells,Able Sisters,,,,nh,item-rubber-toe-sneakers,https://villagerdb.com/images/items/full/rubber-toe-sneakers.dfbd583.png
Shoes,clothes,5660,rubber-toe-sneakers,Rubber-toe Sneakers,TRUE,270,bells,1080,bells,Nook Shopping,,,,nh,item-rubber-toe-sneakers,https://villagerdb.com/images/items/full/rubber-toe-sneakers.dfbd583.png
Photos,decoration,5663,rubys-photo,Ruby's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5664,rubys-poster,Ruby's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,5665,rudys-photo,Rudy's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5666,rudys-poster,Rudy's Poster,,250,bells,1000,bells,,,,,nh,,
Dresses,clothes,5667,ruffled-dress,Ruffled Dress,,1060,bells,4240,bells,,,,,nh,item-ruffled-dress,https://villagerdb.com/images/items/full/ruffled-dress.6936641.png
Dresses,clothes,5670,rugby-uniform,Rugby Uniform,,440,bells,1760,bells,,,,,nh,item-rugby-uniform,https://villagerdb.com/images/items/full/rugby-uniform.e9938de.png
Wallpaper,decoration,5671,ruins-wall,Ruins Wall,FALSE,750,bells,3000,bells,Saharah,,,,nh,,
Dresses,clothes,5672,rumba-costume,Rumba Costume,,650,bells,2600,bells,,,,,nh,item-rumba-costume,https://villagerdb.com/images/items/full/rumba-costume.03b4342.png
Dresses,clothes,5673,rumba-dress,Rumba Dress,,650,bells,2600,bells,,,,,nh,item-rumba-dress,https://villagerdb.com/images/items/full/rumba-dress.7f12b87.png
Socks,decoration,5675,running-tights,Running Tights,,137,bells,550,bells,,,,,nh,item-running-tights,https://villagerdb.com/images/items/full/running-tights.d6f3a91.png
Flooring,decoration,5677,rush-tatami-flooring,Rush Tatami Flooring,,550,bells,2200,bells,,,,,nh,,
Flooring,decoration,5678,rush-tatami,Rush Tatami,,550,bells,2200,bells,,,,,nh,,
Usables,misc,5679,rusted-part,Rusted Part,FALSE,,,,,Recycling Bin,,,,nh,item-rusted-part,https://villagerdb.com/images/items/thumb/rusted-part.a1fe83a.png
Usables,misc,5679,rusted-part,Rusted Part,FALSE,,,,,Letting communicator parts rust,,,,nh,item-rusted-part,https://villagerdb.com/images/items/thumb/rusted-part.a1fe83a.png
Furniture,decoration,5680,rustic-mailbox,Rustic Mailbox,,,,,,,,,,nh,item-rustic-mailbox,https://villagerdb.com/images/items/thumb/rustic-mailbox.d03b236.png
Wallpaper,decoration,5681,rustic-stone-wall,Rustic-stone Wall,FALSE,1750,bells,,,,,5,stone,nh,,
Wallpaper,decoration,5681,rustic-stone-wall,Rustic-stone Wall,FALSE,1750,bells,,,,,5,clay,nh,,
Fossils,critters,5684,sabertooth-skull,Sabertooth Skull,FALSE,2500,bells,,,Underground (dig spot),,,,nh,item-sabertooth-skull,https://villagerdb.com/images/items/thumb/sabertooth-skull.bc95d80.png
Fossils,critters,5685,sabertooth-tail,Sabertooth Tail,FALSE,2000,bells,,,Underground (dig spot),,,,nh,item-sabertooth-tail,https://villagerdb.com/images/items/thumb/sabertooth-tail.2b85698.png
Photos,decoration,5687,sables-poster,Sable's Poster,,250,bells,1000,bells,,,,,nh,,
Accessories,clothes,5689,sacoche-bag,Sacoche Bag,,245,bells,980,bells,,,,,nh,item-sacoche-bag,https://villagerdb.com/images/items/full/sacoche-bag.0d566af.png
Furniture,decoration,5691,saddled-bichir-model,Saddled Bichir Model,,12000,bells,,,,,,,nh,item-saddled-bichir-model,https://villagerdb.com/images/items/thumb/saddled-bichir-model.52ad34f.png
Fish,critters,5692,saddled-bichir,Saddled Bichir,FALSE,4000,bells,,,,,,,nh,item-saddled-bichir,https://villagerdb.com/images/items/thumb/saddled-bichir.1a53c1d.png
Furniture,decoration,5693,safe,Safe,TRUE,900,bells,3600,bells,Nook's Cranny,,,,nh,item-safe,https://villagerdb.com/images/items/thumb/safe.9c785d4.png
Hats,clothes,5694,safety-helmet,Safety Helmet,,192,bells,770,bells,,,,,nh,item-safety-helmet,https://villagerdb.com/images/items/full/safety-helmet.ae0f372.png
Tops,clothes,5695,safety-vest,Safety Vest,,300,bells,1200,bells,,,,,nh,item-safety-vest,https://villagerdb.com/images/items/full/safety-vest.592fdf3.png
Furniture,decoration,5696,sagittarius-arrow,Sagittarius Arrow,,21750,bells,87000,bells,,,,,nh,item-sagittarius-arrow,https://villagerdb.com/images/items/thumb/sagittarius-arrow.eb99e23.png
Usables,misc,5697,sagittarius-fragment,Sagittarius Fragment,,500,bells,,,,,,,nh,item-sagittarius-fragment,https://villagerdb.com/images/items/thumb/sagittarius-fragment.e3350c6.png
Usables,misc,5698,saharah-ticket,Saharah Ticket,,100,bells,,,,,,,nh,item-saharah-ticket,https://villagerdb.com/images/items/thumb/saharah-ticket.a3d3566.png
Flooring,decoration,5699,saharahs-desert,Saharah's Desert,FALSE,750,bells,3000,bells,Saharah,,,,nh,,
Photos,decoration,5700,saharahs-poster,Saharah's Poster,,250,bells,1000,bells,,,,,nh,,
Dresses,clothes,5702,sailor-collar-dress,Sailor-collar Dress,,480,bells,1920,bells,,,,,nh,item-sailor-collar-dress,https://villagerdb.com/images/items/full/sailor-collar-dress.660f71b.png
Bottoms,clothes,5703,sailor-skirt,Sailor Skirt,TRUE,245,bells,980,bells,Able Sisters,,,,nh,item-sailor-skirt,https://villagerdb.com/images/items/full/sailor-skirt.e171539.png
Tops,clothes,5704,sailor-style-shirt,Sailor-style Shirt,,262,bells,1050,bells,,,,,nh,item-sailor-style-shirt,https://villagerdb.com/images/items/full/sailor-style-shirt.89456be.png
Hats,clothes,5705,sailors-hat,Sailor's Hat,,420,bells,1680,bells,,,,,nh,item-sailors-hat,https://villagerdb.com/images/items/full/sailors-hat.261c636.png
Tops,clothes,5707,sailors-tee,Sailor's Tee,,262,bells,1050,bells,,,,,nh,item-sailors-tee,https://villagerdb.com/images/items/full/sailors-tee.a369a3a.png
Flooring,decoration,5708,sakura-wood-flooring,Sakura-wood Flooring,FALSE,3200,bells,,,,FALSE,5,cherry-blossom-petal,nh,,
Flooring,decoration,5708,sakura-wood-flooring,Sakura-wood Flooring,FALSE,3200,bells,,,,FALSE,10,wood,nh,,
Wallpaper,decoration,5709,sakura-wood-wall,Sakura-wood Wall,,3200,bells,12800,bells,,,,,nh,,
Photos,decoration,5712,sallys-photo,Sally's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5713,sallys-poster,Sally's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,5714,salmon-model,Salmon Model,,2100,bells,,,,,,,nh,item-salmon-model,https://villagerdb.com/images/items/thumb/salmon-model.8a7de40.png
Fish,critters,5715,salmon,Salmon,FALSE,700,bells,,,,,,,nh,item-salmon,https://villagerdb.com/images/items/thumb/salmon.5760aa4.png
Photos,decoration,5720,samsons-photo,Samson's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5721,samsons-poster,Samson's Poster,,250,bells,1000,bells,,,,,nh,,
Shoes,clothes,5722,samurai-greaves,Samurai Greaves,,1075,bells,4300,bells,,,,,nh,item-samurai-greaves,https://villagerdb.com/images/items/full/samurai-greaves.4cf1fa2.png
Hats,clothes,5723,samurai-helmet,Samurai Helmet,,1470,bells,5880,bells,,,,,nh,item-samurai-helmet,https://villagerdb.com/images/items/full/samurai-helmet.311f6a9.png
Tops,clothes,5725,samurai-shirt,Samurai Shirt,,1680,bells,6720,bells,,,,,nh,item-samurai-shirt,https://villagerdb.com/images/items/full/samurai-shirt.9f29a84.png
Hats,clothes,5727,samurai-wig,Samurai Wig,,800,bells,3200,bells,,,,,nh,item-samurai-wig,https://villagerdb.com/images/items/full/samurai-wig.e05c5c7.png
Furniture,decoration,5729,sand-castle,Sand Castle,TRUE,525,bells,2100,bells,Nook's Cranny,,,,nh,item-sand-castle,https://villagerdb.com/images/items/thumb/sand-castle.32bd94b.png
Seashells,misc,5730,sand-dollar,Sand Dollar,FALSE,120,bells,,,Beach,,,,nh,,
Furniture,decoration,5733,sandbox,Sandbox,,12000,bells,48000,bells,,,,,nh,item-sandbox,https://villagerdb.com/images/items/thumb/sandbox.35abab1.png
Flooring,decoration,5734,sandlot,Sandlot,,750,bells,3000,bells,,,,,nh,,
Flooring,decoration,5738,sandy-beach-flooring,Sandy-beach Flooring,,4120,bells,16480,bells,,FALSE,1,sea-snail,nh,,
Flooring,decoration,5738,sandy-beach-flooring,Sandy-beach Flooring,,4120,bells,16480,bells,,FALSE,1,venus-comb,nh,,
Flooring,decoration,5738,sandy-beach-flooring,Sandy-beach Flooring,,4120,bells,16480,bells,,FALSE,1,sand-dollar,nh,,
Flooring,decoration,5738,sandy-beach-flooring,Sandy-beach Flooring,,4120,bells,16480,bells,,FALSE,1,coral,nh,,
Flooring,decoration,5738,sandy-beach-flooring,Sandy-beach Flooring,,4120,bells,16480,bells,,FALSE,1,giant-clam,nh,,
Flooring,decoration,5738,sandy-beach-flooring,Sandy-beach Flooring,,4120,bells,16480,bells,,FALSE,1,cowrie,nh,,
Photos,decoration,5739,sandys-photo,Sandy's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5740,sandys-poster,Sandy's Poster,,250,bells,1000,bells,,,,,nh,,
Usables,misc,5748,sapling,Sapling,,160,bells,,,,,,,nh,item-sapling,https://villagerdb.com/images/items/thumb/sapling.12d7027.png
Dresses,clothes,5750,sari,Sari,,630,bells,2520,bells,,,,,nh,item-sari,https://villagerdb.com/images/items/full/sari.e9869ce.png
Furniture,decoration,5751,satellite,Satellite,,16250,bells,65000,bells,,FALSE,10,star-fragment,nh,item-satellite,https://villagerdb.com/images/items/thumb/satellite.12cb79a.png
Furniture,decoration,5751,satellite,Satellite,,16250,bells,65000,bells,,FALSE,15,iron-nugget,nh,item-satellite,https://villagerdb.com/images/items/thumb/satellite.12cb79a.png
Dresses,clothes,5752,satin-dress,Satin Dress,,400,bells,1600,bells,,,,,nh,item-satin-dress,https://villagerdb.com/images/items/full/satin-dress.ab0530b.png
Bottoms,clothes,5753,satin-pants,Satin Pants,,220,bells,880,bells,,,,,nh,item-satin-pants,https://villagerdb.com/images/items/full/satin-pants.a907811.png
Furniture,decoration,5754,sauna-heater,Sauna Heater,FALSE,3510,bells,,,,FALSE,6,stone,nh,item-sauna-heater,https://villagerdb.com/images/items/thumb/sauna-heater.7ef8652.png
Furniture,decoration,5754,sauna-heater,Sauna Heater,FALSE,3510,bells,,,,FALSE,3,iron-nugget,nh,item-sauna-heater,https://villagerdb.com/images/items/thumb/sauna-heater.7ef8652.png
Furniture,decoration,5754,sauna-heater,Sauna Heater,FALSE,3510,bells,,,,FALSE,3,wood,nh,item-sauna-heater,https://villagerdb.com/images/items/thumb/sauna-heater.7ef8652.png
Photos,decoration,5756,savannahs-photo,Savannah's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5757,savannahs-poster,Savannah's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,5758,saw-shark-model,Saw Shark Model,,36000,bells,,,,,,,nh,item-saw-shark-model,https://villagerdb.com/images/items/thumb/saw-shark-model.47ca602.png
Fish,critters,5759,saw-shark,Saw Shark,FALSE,12000,bells,,,,,,,nh,item-saw-shark,https://villagerdb.com/images/items/thumb/saw-shark.f0f230b.png
Furniture,decoration,5760,saw-stag-model,Saw Stag Model,,6000,bells,,,,,,,nh,item-saw-stag-model,https://villagerdb.com/images/items/thumb/saw-stag-model.9e1237c.png
Bugs,critters,5761,saw-stag,Saw Stag,FALSE,2000,bells,8000,bells,,,,,nh,item-saw-stag,https://villagerdb.com/images/items/thumb/saw-stag.8040e05.png
Furniture,decoration,5769,scarab-beetle-model,Scarab Beetle Model,,30000,bells,,,,,,,nh,item-scarab-beetle-model,https://villagerdb.com/images/items/thumb/scarab-beetle-model.8f90fc1.png
Bugs,critters,5770,scarab-beetle,Scarab Beetle,FALSE,10000,bells,40000,bells,,,,,nh,item-scarab-beetle,https://villagerdb.com/images/items/thumb/scarab-beetle.97447e6.png
Furniture,decoration,5771,scarecrow,Scarecrow,,130,bells,520,bells,,,,,nh,item-scarecrow,https://villagerdb.com/images/items/thumb/scarecrow.dcba43c.png
Furniture,decoration,5773,scattered-papers,Scattered Papers,,400,bells,1600,bells,,,,,nh,item-scattered-papers,https://villagerdb.com/images/items/thumb/scattered-papers.0eef19d.png
Hats,clothes,5775,scholars-hat,Scholar's Hat,TRUE,752,bells,3010,bells,,,,,nh,item-scholars-hat,https://villagerdb.com/images/items/full/scholars-hat.a712932.png
Furniture,decoration,5777,school-chair,School Chair,TRUE,245,bells,980,bells,Nook's Cranny,,,,nh,item-school-chair,https://villagerdb.com/images/items/thumb/school-chair.065353f.png
Furniture,decoration,5778,school-desk,School Desk,TRUE,275,bells,1100,bells,,,,,nh,item-school-desk,https://villagerdb.com/images/items/thumb/school-desk.0af1cc5.png
Hats,clothes,5780,school-hat,School Hat,,140,bells,560,bells,,,,,nh,item-school-hat,https://villagerdb.com/images/items/full/school-hat.666bc31.png
Tops,clothes,5781,school-jacket,School Jacket,,350,bells,1400,bells,,,,,nh,item-school-jacket,https://villagerdb.com/images/items/full/school-jacket.e162ae7.png
Bottoms,clothes,5783,school-pants,School Pants,,220,bells,880,bells,,,,,nh,item-school-pants,https://villagerdb.com/images/items/full/school-pants.21187ef.png
Dresses,clothes,5784,school-smock,School Smock,,500,bells,2000,bells,,,,,nh,item-school-smock,https://villagerdb.com/images/items/full/school-smock.54e0535.png
Flooring,decoration,5787,sci-fi-flooring,Sci-fi Flooring,,7500,bells,30000,bells,,,,,nh,,
Wallpaper,decoration,5788,sci-fi-wall,Sci-fi Wall,,7500,bells,30000,bells,,,,,nh,,
Photos,decoration,5792,scoots-photo,Scoot's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,5793,scoots-poster,Scoot's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,5795,scorpio-lamp,Scorpio Lamp,,22125,bells,88500,bells,,,,,nh,item-scorpio-lamp,https://villagerdb.com/images/items/thumb/scorpio-lamp.d9f915e.png
Furniture,decoration,5796,scorpion-model,Scorpion Model,,24000,bells,,,,,,,nh,item-scorpion-model,https://villagerdb.com/images/items/thumb/scorpion-model.766ece5.png
Bugs,critters,5797,scorpion,Scorpion,FALSE,8000,bells,32000,bells,,,,,nh,item-scorpion,https://villagerdb.com/images/items/thumb/scorpion.f83e7ec.png
Usables,misc,5798,scorpius-fragment,Scorpius Fragment,,500,bells,,,,,,,nh,item-scorpius-fragment,https://villagerdb.com/images/items/thumb/scorpius-fragment.5c1314b.png
Flooring,decoration,5799,scramble-crosswalk,Scramble Crosswalk,FALSE,750,bells,3000,bells,Saharah,,,,nh,,
Wallpaper,decoration,5800,screen-wall,Screen Wall,TRUE,750,bells,3000,bells,Nook's Cranny,,,,nh,,
Furniture,decoration,5801,screen,Screen,,35000,bells,140000,bells,,,,,nh,item-screen,https://villagerdb.com/images/items/thumb/screen.9b76657.png
Furniture,decoration,5804,sea-bass-model,Sea Bass Model,,1200,bells,,,,,,,nh,item-sea-bass-model,https://villagerdb.com/images/items/thumb/sea-bass-model.7217621.png
Fish,critters,5805,sea-bass,Sea Bass,FALSE,400,bells,,,Sea (year round),,,,nh,item-sea-bass,https://villagerdb.com/images/items/thumb/sea-bass.3fab8f4.png
Furniture,decoration,5806,sea-butterfly-model,Sea Butterfly Model,,3000,bells,,,,,,,nh,item-sea-butterfly-model,https://villagerdb.com/images/items/thumb/sea-butterfly-model.2f9c280.png
Fish,critters,5807,sea-butterfly,Sea Butterfly,FALSE,1000,bells,,,Sea (Dec-Mar),,,,nh,item-sea-butterfly,https://villagerdb.com/images/items/thumb/sea-butterfly.c25c836.png
Furniture,decoration,5810,sea-globe,Sea Globe,TRUE,300,bells,1200,bells,Nook Shopping,,,,nh,item-sea-globe,https://villagerdb.com/images/items/thumb/sea-globe.423ed04.png
Tops,clothes,5812,sea-hanten-shirt,Sea Hanten Shirt,,362,bells,1450,bells,,,,,nh,item-sea-hanten-shirt,https://villagerdb.com/images/items/full/sea-hanten-shirt.76a3236.png
Furniture,decoration,5813,sea-horse-model,Sea Horse Model,,3300,bells,,,,,,,nh,item-sea-horse-model,https://villagerdb.com/images/items/thumb/sea-horse-model.11b9ce6.png
Fish,critters,5814,sea-horse,Sea Horse,FALSE,1100,bells,,,,,,,nh,item-sea-horse,https://villagerdb.com/images/items/thumb/sea-horse.3e9356b.png
Seashells,misc,5817,sea-snail,Sea Snail,FALSE,180,bells,,,Beach,,,,nh,,
Wallpaper,decoration,5820,sea-view,Sea View,,750,bells,3000,bells,,,,,nh,,
Wallpaper,decoration,5822,security-monitors-wall,Security-monitors Wall,,750,bells,3000,bells,,,,,nh,,
Dresses,clothes,5824,security-uniform,Security Uniform,,560,bells,2240,bells,,,,,nh,item-security-uniform,https://villagerdb.com/images/items/full/security-uniform.d7eb8b4.png
Socks,decoration,5825,semi-opaque-socks,Semi-opaque Socks,,120,bells,480,bells,,,,,nh,item-semi-opaque-socks,https://villagerdb.com/images/items/full/semi-opaque-socks.b0a3362.png
Socks,decoration,5826,semi-opaque-tights,Semi-opaque Tights,TRUE,180,bells,720,bells,Able Sisters,,,,nh,item-semi-opaque-tights,https://villagerdb.com/images/items/full/semi-opaque-tights.d7497fe.png
Flooring,decoration,5828,sepia-puzzle-flooring,Sepia Puzzle Flooring,,362,bells,1450,bells,,,,,nh,,
Wallpaper,decoration,5829,sepia-puzzle-wall,Sepia Puzzle Wall,,385,bells,1540,bells,,,,,nh,,
Socks,decoration,5830,sequin-leggings,Sequin Leggings,,235,bells,940,bells,,,,,nh,item-sequin-leggings,https://villagerdb.com/images/items/full/sequin-leggings.5baefec.png
Wallpaper,decoration,5832,server-room-wall,Server-room Wall,,750,bells,3000,bells,,,,,nh,,
Furniture,decoration,5833,server,Server,,25000,bells,100000,bells,,,,,nh,item-server,https://villagerdb.com/images/items/thumb/server.995f8d3.png
Furniture,decoration,5834,serving-cart,Serving Cart,TRUE,325,bells,1300,bells,,,,,nh,item-serving-cart,https://villagerdb.com/images/items/thumb/serving-cart.5c4bcf5.png
Tops,clothes,5838,seven-ball-tee,Seven-ball Tee,TRUE,140,bells,560,bells,Nook Shopping,,,,nh,item-seven-ball-tee,https://villagerdb.com/images/items/full/seven-ball-tee.b73b228.png
Furniture,decoration,5841,sewing-machine,Sewing Machine,TRUE,525,bells,2100,bells,Nook's Cranny,,,,nh,item-sewing-machine,https://villagerdb.com/images/items/thumb/sewing-machine.779323d.png
Furniture,decoration,5842,sewing-project,Sewing Project,TRUE,107,bells,430,bells,Nook's Cranny,,,,nh,item-sewing-project,https://villagerdb.com/images/items/thumb/sewing-project.afb2b98.png
Furniture,decoration,5843,shaded-floor-lamp,Shaded Floor Lamp,TRUE,425,bells,1700,bells,,,,,nh,item-shaded-floor-lamp,https://villagerdb.com/images/items/thumb/shaded-floor-lamp.7addcb4.png
Hats,clothes,5844,shallow-knit-cap,Shallow Knit Cap,TRUE,140,bells,560,bells,Able Sisters,,,,nh,item-shallow-knit-cap,https://villagerdb.com/images/items/full/shallow-knit-cap.c311303.png
Flooring,decoration,5847,shanty-mat,Shanty Mat,,500,bells,2000,bells,,,,,nh,,
